"SON BAKIM HARİÇ TÜM BAKIMLARI YETKİLİ SERVİSTE YAPILMIŞTIR.FATURALARI MEVCUTTUR.
63000 KM’DE
TÜM FİLTRE GRUBU VE YAĞ DEĞİŞTİRİLMİŞTİR.
KAPORTA ORJINALDİR VE DEĞİŞEN YOKTUR.
SADECE SOL ARKA ÇAMURLUKTA LOKAL BOYA VARDIR.
ORJINAL 63000 KM’DE
MUAYNENE (2020 TARİHİNE KADAR)
ÜZERİNDE 4 ADET PRELLİ RFT KAR LASTİĞİ MEVCUT
YANINDA 4 ADET RFT YAZLIK LASTİKLER VERİLECEKTİR
SİGARA İÇİLMEMİŞ-(ORJINAL SIFIR KOKUSU DURUYOR)
YEDEK ANAHTARI VE KİTAPÇIKLARI MEVCUTTUR.
50.000-60.000 ARASI ARAÇLARLA TAKAS OLUR.
ÇEK-DAİRE-ARSA TAKASI YOKTUR.

CONNECTED DRIVE SERVICES
UZAKTAN KONTROL FONKSİYONLARI(AKILLI TELEFON UYGULAMASI)
BMW AREA STORE’DE GİZLİ ÖZELLİKLERİ AÇILMIŞTIR

ORJINAL ALARM SİSTEMİ,KİTLEMEDE BİP VS..(HIRSIZLIK,DARBE KARŞI) STANDART DONANIM DEĞİLDİR SONRADAN TAKTIRILDI. ARACA MÜDAHALE EDİLDİĞİNDE RAPOR VERME ÖZELLİĞİ.

MASRAFSIZ TEMİZ AİLE ARACIDIR.TİTİZLİKLE KULLANILMIŞTIR.
ARACIN KOLTUK DÖŞEMELERİNDE YANIK,YIRTIK,SÖKÜK YOKTUR. İLK GÜNKÜ GİBİ TEMİZDİR.

ALAN ARKADAŞA HAYIRLI OLSUN.",SAHİBİNDEN 40TH YEAR EDİTİON
"MERHABA ARACIM BAYİ ÇIKIŞLI VE BAKIMLI BİR ARAÇTIR
MUAYNESİ YENİ BÜTÜN AĞIR BAKIMI YENİ YAPILMIŞTIR HİÇBİR MASRAFI YOKTUR!!!!

ARACIMDA KESİNLİKLE KAZA YOKTUR UFAK SÜRTMEDEN DOLAYI SAĞ ÖN ÇAMURLUKTA BOYA VAR!!!

HASAR KAYDI TEK PARÇA OLARAK 4.652 TL

MANTIKLI OLMAK ÜZERE ARAÇ TAKASI OLABİLİR!!!!",BAYİ/HATASIZ/KAMERA/XENON/KATLANIR AYNA/DİJİTAL/FUL/BAKIMLI/ACİL
"MERHABA

ARACIM 2011 MODEL

199 BİN KM'DE

GARAJ ARABASIDIR 

BAKIMLARI DÜZENLİ VE EKSİKSİZ YAPILMIŞTIR

​EVLİLİK DOLAYISIYLA SATIYORUM",2011 MODEL 198'BİNDE MAKYAJLI KASA 320d
"





İLETİŞİM

EMRAH ERİKLİ: 0546 249 80 80

MURAT KIRAĞI: 0543 944 33 19

ARAÇ BİLGİLERİ

ARACIN BÜTÜN BAKIMLARI YAPILMIŞTIR

ORJİNAL 225.000 KM' DEDİR

DÖŞEMELERİ İLK GÜNKİ GİBİDİR

ARAÇTA TOPLAM 5.500 TL PARÇA PARÇA HASAR KAYDI VARDIR

ARACIN 2 PARÇA DEGİŞENİ VARDIR ( MOTOR KAPUTU-SOL ÖN ÇAMURLUK )

ARACIN 1 BUÇUK PARÇA BOYASI VARDIR ( SAĞ ÖN ÇAMURLUK ,  SOL ARKA ÇAMURLUKĞUN SETTEN ASAĞISI)

MUAYENESİ 27/07/2019 TARİHİNE KADAR GEÇERLİDİR

LED Lİ ÖN VE ARKA FARLAR



ELEKTRİKLİ  DIŞ AYNALAR

ÇİFT İKLİM DİJİTAL KLİMA

FONKSİYONEL SPOR DERİ DİREKSİYON

OTM KARARAN DİKİZ AYNASI

PARK MESAFE SENSÖRÜ

YAĞMUR VE FAR SENSÖRÜ

18 INCH  M JANTLAR

ISOFİX

CD + AUX

TAKASA AÇIK BİR ARAÇTIR

ARAÇ PLAKASI 80 FJ 320 'DİR




ARACA KİMLİK İLE YARIM SAATE KREDİSİ HAZIRDIR




ONUR OTOMOTİV ALPEREN PLAZA





",ONUR OTOMOTİV ALPEREN PLAZA'DAN 2010-3.20D-STANDART 177 HP
"




ÖZ SİLİVRİ AUTO’DAN 2015 MODEL BMW 3.20 D X DRİVE 4X4 
HATASIZ BOYASIZ DEĞİŞENSİZ...
SPORT LİNE
BORUSAN ÇIKIŞLI
Bİ-XENON FARLAR
GERİ GÖRÜŞ KAMERASI
SUNROOF
YAĞMUR VE FAR SENSÖRÜ
AUX IN USB 
HIZ LİMİTLEYİCİ
BLUETOOTH
SPORT, +SPORT COMFORT 
ECO PRO SÜRÜŞ MODU
DİJİTAL KLİMA
KATLANIR AYNALAR
KARARAN İÇ DİKİZ AYNASI
START STOP
ANAHTARSIZ ÇALIŞTIRMA
LED GÜNDÜZ FARLARI
PIANO BLACK KAPLAMA
SİS FARI
ÖN ARKA PARK SENSÖRÜ
ACİL YARDIM SOS VS...

İSTENİLEN YERDE EXPERTİZ YAPILABİLİR

İLGİNİZE TEŞEKKÜRLER .

ARACIMIZ KREDİYE UYGUNDUR .

KOÇFİNANS-İŞBANK-HALKBANK-INGBANK

VB.BANKALARDAN

HIZLI KREDİ İMKANI MEVCUTTUR 










​",ÖZSİLİVRİ AUTO'DAN 2015 BMW 3.20 X-DRİVE HATASIZ
"Araçta hata, boya, değişen ve tramer bulanmamaktadır. 40.yıl pakettir. Expertiz raporu fotoğraflarda mevcuttur.Dilediğiniz ustaya götürebilirsiniz. Dört adet kışlık (4 bin lira değerinde) lastikleri de yanında verilecektir. Alıcısına hayırlı olsun.",HATASIZ BOYASIZ DEĞİŞENSİZ 40.YIL
"Aracımız fotoğraflarda görüldüğü gibi temiz kazasız bir araçtır. 

KM si 28.000 km dir. Detaylı bilgi telefonda verilecektir.

Hiçbir masrafı yoktur. 

Şehiriçi ve dışı ortalama 6 lt yakıt yakmaktadır. 

plaka açık sorgulayabilirsiniz. 

Pazarlık elbette var.

Kaporta aksamında sadece sol ön kapıda lokal boya vardır (taş çapması sonucu meydana geldi.) Geri kalan metal kaporta aksamında değişen ve boya kesinlikle yoktur. Mekanik ve yürüyen sağlamdır. İstediğiniz yere gösterebilirsiniz. 

Aynı segmentte başka araç aldığımdan araç fazlalığından satılıktır. 
","2012 - Bmw 3,20d - Temiz, KAZASIZ BOYASIZ"
Aracım hatasız düzgün kullanılmış memur aracıdır,Daha temizi yok
Sıfır motor yapılı olup sadece ufak bi marş sıkıntısı vardır haricinde istediğiniz yere götürebilirsiniz. Mantıklı takas teklifi alınır. Hatchback tek kapı honda civicle takas olur.,SATIŞA HAZIR MASRAFSIZ E36
Araç orjinal değişen psrçası yok tavan altı temizlik boyası var,Sahibinden masrafsız binici arabası
İlk sahibinden değişensiz hatasız kazasız garaj arabası. Tüp yeni takıldı. Vize yeni. Sadece sağ arka kapıda lokal boya vardır.,Değişensiz hasarsız ilk sahibinden bmw 316i
Aracin motoru ön düzen komple yeni yapilmistir muaynesi yeni sikintisiz m40 motor enjeksiyonludur yakiti az kasasi dik bir aractir alpina 16 jant vardir tatmin edici ses sistemi vardir..,hastasi olanlar tedavi edilecek :) tofas parasina 1990 e30 m40
"full+full bel altı boyalı değişensiz

iç kısımlarda kesinlikle boya yok fotoğraflarda nasılsa geldiginizde de öyledir expere acıktır motor da hiç bir sıkıntı yoktur istediğiniz yere gosterebilirsiniz

NOTTT şuan üstünde çatal direksiyon vardır",ORJINAL ARAYANLARA
"3.16i lpg 199.000 km 2006 model

1 ad 18 bin hasar kaydi var
Diger hasar kayitlari 1000 1500 3 4 tane hasar kaydi var
4 adet degisen var
Ön 2 camurluk
Ön iki kapi degismiş
Değişen parçalar da öyle buyuk kazalar değil,satış yapmadan önce yaptırdığım expertizcinin söylediği bu
Bu durumuyla aldim detaylarini adam ettim
Kaput altindaki klipsler hepsi yerinde hic kurcalanmamis gibi duruyo
Sorunsuz bakimli
Model yukseltmek icin satilik
Teyp ve arkada multimedya sistemi
Ses sisteminde koltuk alti bass anfi ile destekli
Geri gorus camerasi
Kapi kulp alti aydinlatma
Lastikleri sifir taktim 225/45/18 pro performans falken marka şimdi orta derecede
Jantlari ben taktim
Ön iki davlumbazlari degisti
Ufak tefef yag kacaklari giderildi
Yag,filtreler,antifriz bakimlari yeni
Muayene 2019 eylul e kadar var
Bmw m4 gunduz ledi aldim daha montajını ben yaptım klasik e90 lardan farklı duruşu var
Baski balata değişti
4 amortisörleride değişti
Balatalar yeni değişti
Alt takımda bikaç salıncak burçları değişti
Akü değişti
bujileri yeni değiştirdim
Direksiyon kutusu tamiri yaptırdım benden önceki sahibi 19” ince yanak kullanmış kutuyu bozmuş hallettirdim
Lpg 10,000 bakımını yaptırdım
Alternator kayisi ve 3 adet rulmani degisti
90 bin km deki bi araçtan cıkma şanzıman taktım
Yani aracım güzel gel bin baktır beğenmezsen zaten almazsın yakıt olarakta gayet iyi sehiriçi agresif kullanimda bi depo lpg ile 400 km yapıyorum
SADECE MERCEDES E250 coupe ile takas zaten model yükseltmek için satıyorum öte yandan binecem diye aracıma ciddi bakımlar yaptırdım",2006 3.16 ACİLİYETTEN SATILI
Aracımda küçük işlemler olup buna bağlı olarak küçük bir miktar hasar kaydı mevcuttur. Aracımın bütün bakımları zamanında yapılmıştır. Hiçbir sorunu yoktur. Aracımın bütün özellikleri çalışır durumdadır. Araç 200bin km kadar benzinle kullanılmış 5 ay önce Atiker sıralı sistem simit tüp tarafımdan taktırılmıştır.,TEMİZ VE BAKIMLI 3.20İ ARAYANLARA
"





BMW 3.20İED  SPORT LİNE 


HAFIZALI ÖN KOLTUKLAR

SOS

SUNROOF

SEDEFLİ BEYAZ 

Bİ XENON ADAPTİF FARLAR

LED GÜNDÜZ FARLARI

SÜRÜŞ MODLARI

GERİ GÖRÜŞ KAMERASI

ARKA PARK MESAFE SENSÖRLERİ

ANAHTARSIZ ÇALIŞTIRMA

START-STOP

ÇİFT YÖNLÜ DİGİTAL KLİMA

FAR VE YAĞMUR SENSÖRLERİ

YOKUŞ KALKIŞ DESTEĞİ


SOĞUTMALI TORPİDO

ARKA KOL DAYAMA

FAR SENSÖRÜ

YAĞMUR SENSÖRÜ

İSOFİX


SPORT LINE PAKET


ARACIM 2015 MODEL OLUP BORUSAN OTO ÇIKIŞLIDIR 19 BİN KM BERİ ARAÇ BENDE ŞU AN 71 BN KM 69 BİN KM BAKIMINI GÜNDÜZLER OTODA YAPTIRDIM ONDAN ÖNCEKİ BÜTÜN BAKIMLARI BORUSAN'DA YAPTIRDIM ARACIMIN TEK HATASI BAGAJ KAPAĞINDA 10X20 LOKAL BOYA VAR BİRDE SAĞ ÖN KAPININ ALTINDA ÇOK UFAK Bİ GÖÇÜK VAR FOTOĞRAFLARI MEVCUT İKİSİNİNDE BEN YAPTIRTMADIM RAHATSIZ ETMEDİĞİ İÇİN HARİCİ HATASIZ BOYASIZDIR!!
(ÜZERİNE PARA ALABİLECEĞİM ARAÇLARLA TAKAS OLUR)
NAKİT CİDDİ ALICILAR LA PAZARLIK PAYIMIZ VAR DIR 



",SAHİBİNDEN!! 2015 BMW 320i ED Sport Line SEDEFLİ BEYAZ ACİL!!!
"Borusan bakım

-Boya yok

-Değişen yok

-Tramer yok

-Lastikler sıfır p zero yıldızlı runflat önler 225/45/17- arkalar 255/40/17 farklı offset

-ısıtmalı deri

-piano black

-elektrikli perde

-alpine ses sistemi

-cd changer

-hiç bir e90 ve e92 de olmayan BLUETOOTH***

-cruise kontrol

-katlanır ayna

-mercek xenon-far yıkama

-cam filmi, boya koruma ve bakımı yeni yapılmıştır

***zincir seti değişmiştir",KOLEKSİYONLUK-BOYASIZ-ORJİNAL-TRAMERSİZ-BORUSAN BAKIMLI-ALPİNE
"








2017 Model BMW 318İ 40 TH YEAR EDİTİON PAKET 
ÖZEL SERİ ESTROİL MAVİ  İÇİ BEJ TAVAN İÇ SİYAH BAYİİ ÇIKIŞLI

-Harman Karbon
-Büyük Ekran 
-Estroil Mavi
-Tavan İç Siyah
-İç Bej Deri M Rekore Koltuk
Full+Full


32.000 km de ilk kullanıcısından Bayii.


-Yetkili Servis Bakımlı.
-Garantisi Devam Etmektedir.


Ekspertiz Detayı;


Aracın Kaporta ve Boyasında İşlem Yoktur.
(Hatasız Boyasız)




",EYMEN OTODAN 2017BMW 3.18 İ 40TH YEAR EDİTON HATASIZ BOYASIZ
"Tertemiz araç 1 kuruş masrafı yoktur 


Aracın bakımları yeni yapıldı 


Zencir. kızaklar. gergiler. filtreler. Motor yağı 


Sanjıman filitresi. türbin. Yağı sıfır 


Büyük ekran 


Cic Tv Navi Logic7 harman kardon Usb


Taba elektirikli rekora kaltuklar hatasız


Koltuk ısıtma 


İç Dıs orj m paket tavan döşemesine kadar m 


Sanruf 


Park sensörü 


Yagmur sensörü 


Bardaklık ön arka 


Arka perde 


Hız sabitleyici 


3m ön cam dahil film 


Elektirikli ısıtmalı katlanır aynalar


Arka çift çıkış Eksoz m3 difüzör plastik 


Araçta değişen olmayıp 


Bel altı boyalı 


Kafama yatan araçla takas olur",320 CD ORJİNAL //M LCI BÜYÜK EKRANLI CİC TV LOGIC 7 HARMAN KARDN
ARACIMDA HASAR KAYDI VARDIR . KMSİ ORJINALDİR . BAKIMLARI YENİDİR . ALICISINA HAYIRLI OLSUN .,2014 MODEL BMW 3.20 İED /// MPLUS
"RNG OTOMOTİVDEN 2013 BMW 3.20 DİZEL COMFORT

M GÖRÜNÜMLÜ M PAKET DİREKSİYON
BEJ DERİ DÖŞEME
M PAKET JANTLAR
M PAKET SPOİLER
SUNROOF
IŞIK PAKET

MOTOR YÜRÜYEN ŞANZIMAN KUSURSUZDUR

ARAÇ İÇİNDE DÖŞEMELERDE DEFORME YIRTIK ESKİME SOLMA
KESİNLİKLE YOKTUR

SAĞ ÖN ÇAMURLUK BOYALI
SAĞ ÖN KAPI BOYALI
SAĞ ÖN PODYE SAÇI BOYALI
SAĞ ÖN KAPI DİREĞİ BOYALI
TAVAN ÖN KISIM LOKAL BOYALI
SOL ARKA ÇAMURLUK BOYALI

TOPLAM 5 PARÇA BOYA MEVCUTTUR

ÖN 2 AİRBAG AÇMA YAPMIŞTIR

EKSPER RESİMLERİ FOTOĞRAFTA MEVCUTTUR

YAZDIKLARIM HARİCİ HATASIZ BOYASIZDIR. ARAÇTA AĞIR HASAR KAYDI VE TRAMER KAYDI YOKTUR

PAZARLIK PAYIMIZ VARDIR",2013 BMW 3.20 DİZEL M GÖRÜNÜMLÜ KUPON ARAÇ SUNROOF LU TRAMERSİZ
"3.20ID 2016 MODEL
55.000KM
KAZA.BOYA DEGISEN YOK
HASAR KAYDI YOK

ARACIM FABRİKASYON SPORTLİNE PAKET OLUP DIŞI KOMPLE M3 GÖRÜNÜME DÖNÜŞTÜRÜLMÜŞTÜR


4 LASTİK YENİ DEĞİŞTİRİLMİŞTİR (YAKLAŞIK 2 AYLIK)


TÜM BAKIMLARI YENİ YAPILMIŞTIR BAKIM İHTİYACI YOKTUR








STANDART PAKETE EK ÖZELLİKLER





​M3 ÖN -ARKA TAMPON ,YAN MARŞPİYELLER, BAGAJ ÜSTÜ SPOİLER ,ÇİFT ÇIKIŞ DİFÜZÖR, 4'LÜ EGSOZ ÇIKIŞI HEPSİ AKTİF (PİYASADAKİ DÜŞÜK KALİTE TAMPONLARDAN DEĞİLDİR) (8.000 TL)


19'' M JANT JANT+ LASTİKLER (6.000 TL)


TAM ELEKTİRİKLİ+HAFIZALI+BEL ŞİŞİRMELİ+BALDIR DESTEKLİ RECARO KOLTUKLAR

SUNROOF


Bİ XENON FARLAR


ELEKTRİKLİ KATLANIR AYNA


GERİ GÖRÜŞ KAMERASI


2 YIL GARANTİLİ ÇİZİLMEZ CAM FİLMİ





ÇİFT YÖNLÜ DİJİTAL KLİMA








Araç özel renktir sedefli BEYAZ",SEDEFLİ BEYAZ
"





TRAMER-1180 TL 

2013 MODEL (29/05/2013) TRAFİĞE ÇIKIŞLI

BORUSAN CIKIŞLI

BMW 

3.16 İ
TECHNOLOGY
ORJİNAL 105.000 KM'DE
BEYAZ
4 FARKLI SÜRÜŞ MODU

(ECO-COMFORT-SPORT-SPORT+PLUS)

ÖN ARKA KOL DAYAMA

DERİ KOLTUK

KAPI KOLLARİ KIRMIZI LEDLER İÇ AMBİANS 

GERİ GÖRÜŞ KAMERASI
HIZ LİMİTÖRÜ
ISITMALI AYNA
IŞIK PAKETİ
BLUETOOTH
GELİŞMİŞ GÖSTERGE
LEDLİ XENON FARLAR
ÖN ARKA SİS FARI
YAĞMUR SENSÖRÜ
FAR SENSÖRÜ
KEYLESS GO
ARKA PARK SENSÖRÜ+RÖMORK ÖZELLİĞİ
OTOMATİK KARARAN DİKİZ AYNASI
FONKSİYONEL DERİ DİREKSİYON
YOKUŞ KALKIŞ DESTEĞİ
ÇİFT BÖLGE DİJİTAL KLİMA
AUX/USB
16 INÇ ÇELİK JANT

AMERİKAN PARK
DİREKSİYON HAREKETLİ SİS FARİ
GERİ VİTESE TAKILDIGINDA KAPI KOLLARİNDA YANAN IŞIKLAR
ÖZEL BMW PASPAS
ÖZEL BMW BAGAJ HAVUZU
PATLAMAZ RUN FLAT 4 LASTİK  




ARACIN BOYALİ KISIMLARİ AŞAĞİDA İŞARETLENMİŞTİR.
HEPSİ CİZİK BOYASI OLUP MİKRONLARI COK DÜŞÜKTÜR.
SOL ARKA ÇAMURLUK LOKAL BOYALIDIR.
YETKİLİ SERVİS BAKIMLIDIR FATURASİ VARDİR.
ARACIN YEDEK ANAHTARİ VE KİTAPCİKLARİ MEVCUTTUR.
İSTEDİĞİNİZ EXPERTİZE GÖTÜREBİLİRSİNİZ TÜM BAKIMLARİ EKSİKSİZ YAPILMIŞTIR.




",SAHİBİNDEN BMW TECHNOLOGY
"BMW 3.20d Hatasız Boyasız


Takas Fiyatı : 140.000 TL",HATASIZ BOYASIZ 3.20d F30 184hp IŞIK PAKET
yaza hazır bakimlari yeni yapıldı ağır hasarlı temiz,Acil yaza hazır 3.20 m sport
TEMİZ KULLANILMIŞ ÜÇ PARÇA LOKAL BOYALI DEĞİŞEN YOK İKİ ADET HASAR KAYDI VARDIR 550 tl VE 2305 tl,SAHİİNDEN BAKIMLI 316.İ PREMİUM IŞIK PAKET
"





SER MOTOR ' S




 




BMW 3.20i ED MPlus 

170 ps







Aracımız hatasız boyasızdır.

 45.000 km'dedir.

2015 trafik çıkışlıdır.










- Sunroof

- Start-Stop

- Geri görüş kamerası

- Akustik kemer uyarısı

- SOS Acil yardım çağrısı

- Çift yönlü digital klima

- Adaptif Led sis lambası

- Adaptif Bi-xenon led farlar

- Park,yağmur,far sensörleri

- Antrasit siyah tavan döşeme

- Siyah alcantra recaro koltuk

- Hafızalı,elektrikli,şişirmeli ön koltuklar

- 4 Mod sürüş ( Sport , Sport+ , Comfort , Eco Pro )









Alıcısına hayırlı olsun.


















Daha detaylı bilgi için telefonla ulaşabilirsiniz.

Ciddi alıcılar ile abartılmamak şartı ile pazarlık payı vardır.













Unutmayınız ki 2.El araç alış-verişinde esas olan güvendir ve hiç kimse kusursuz bir malı UCUZA satmaz..

Saygılarımızla.








İrtibat:
Sercan SEVİNÇ :   0533 638 33 00 
İrfan Zağlı      :   0554 133 24 58








","SER MOTOR'S - BMW F30 3.20i ED M Plus "" HATASIZ """
Araçta çamurluk ve kaput değişmiş 2350 lira hasar kaydı var çalışmayan bir yok klima sanroof aktif yedek bir takım daha jant var şanzıman garanti olarak yeni yapıldı 1 sene garantili exoertiz raporu mevcut alana hayırlı olsun,143 hp 3.18 göz kamaştırır
"pazarlık vardir
",ilk gelen alır değişensiz en fullu
"Araçta tek parça değişen var. Boyasını yeni keyfi boyattım tavan hariç.

Sanruf çift yönlü sorunsuz çalışmaktadır.

Klima var aktif değil.

Araç orjinal manueldir.

M tampon ve etekler.

Çift kat yüksek spoyler

17 inc Hartge

7 tuş obc

3kol airbagli direksiyon.

Kol dayama ve komple içi deri döşemedir.

Muayne 1 seneye yakın var.

Araç yorulmuş bi araç değildir kasası ok gibidir.

Motor 2 sene önce experde %88 çıkmıştır fotoğraflarda var.

Takas teklifleri değerlendirilir öncelik 3.18 İS dir.",MERMİ GİBİ ALPİNE WHİTE 3.20i
aracim hatasiz boyasiz hasar kayitsiz orjinal 144 bin kmdedir.aracin 2. sahibiyim uzun yillardir keyifle biniyorum haftada 1 gun kapali garajdan cikiyor aracin uzerindeki lastikler kislik ve yeni 4 adet yazlik lastikleride verilecektir aracta nokta kusur bulamazsiniz dösemeler dahi nokta hatasiz kesinlikle piyasadaki en temiz e90 görülmeye deger sadece model yukseltmek icin satilik kusursuz guzellikte,Hatasız boyasız 2.sahibi
tlf da bilgi verilecektit,2005 e46 ilk gelen alır.Volkswagen passat ve jetta takaslı
"İlk sahibinden Sport Line BMW.

11 bin TL tramer var ön tampon ve sol marşpiyer .Başka bir vuruğu kırığı hasarı yok.

Detayı bilgi için arayınız.


ARACIMIZDA;

SUNROOF

KEYLESS GO (ANAHTARSIZ ÇALIŞTIRMA)

IŞIK PAKETİ

AMBİYANS İÇ AYDINLATMA

KIRMIZI DİKİŞLİ KOLTUK KAPI VE DİREKSİYON

PİANO BLACK KAPLAMA

ECO - START STOP

ÇİFT BÖLGE DİJİTAL KLİMA

4 FARKLI SÜRÜŞ MODU ( ECO - COMFORT - SPORT - SPORT PLUS+ )

CRUİSE CONTROL ( HIZ SABİTLEME )
HIZ LİMİTLEME ( HIZ UYARI SİSTEMİ )
ELEKTRİKLİ VE HAFIZALI DERİ KOLTUKLAR

ELEKTRİKLİ BEL ŞİŞİRME

FONKSİYONEL DERİ DİREKSİYON

CD - MP3 - USB VE AUX GİRİŞİ

ARKA PARK MESAFE SENSÖRÜ

GERİ GÖRÜŞ KAMERASI

LED GÜNDÜZ FARLARI

ELEKTRİKLİ KATLANIR AYNALAR

FAR SENSÖRÜ VE YAĞMUR SENSÖRÜ

Bİ - XZENON FARLAR

FAR YIKAMA

ÖN ARKA KOL DAYAMA

17'' ALUMİNYUM ALAŞIMLI JANTLAR",Temiz BMW ED -SPORT LINE-
Araba 4 parça boyalıdır 1300 tl lik hasar kaydı vardır... bej döşemedir.. sunroof vardır... lastikler yeni alındı muayene 2020 de Temmuz da bitiyor... bakımları yeni yapıldı.. bagajda güneş yanığı vardır.. sadece 30000 ye kAdar otomatık Araçla veya vip vito/transporter ile takas yapılır,TEMİZ SORUNSUZ ARAÇ
"*İLETİŞİM. 05427428091    02163710902

*ARAÇ ÇOK TEMİZ

 *BAKIMLI MASRAFSIZDIR",1986 MODEL BMW 3.20İ MASRAFSIZ
"HATASIZ BOYASIZ F30 2015 LED FARLAR​..!

HERANGİ BİRŞEKİLDE SÖKÜLME TAKILMA DEĞİŞME YOK

5 BİN TRAMER VAR TAMPONLA ALAKALIDIR

ARAÇTAKİ EKSTRALAR

M3 KOMPLE SET TAMPONLAR

M3 YAN MARŞPYELLER

M3 AYNALAR

M3 F1'Lİ DİREKSİYON 

APR ÖZEL KUMANDALI EKSOZ SİSTEMİ 4 ÇIKIŞ

2015 YENİ KASA ÖN FARLAR 

BBS 19 İNÇ JANT LASTİK

JANT FLANŞI 3CM

ÖZEL BOYA KORUMA

ÖZEL TAVAN FOLYO KAPLAMA




EKSPERTİZ VE KM GARANTİLİDİR 

90.000 KM ŞANZUMAN MOTOR SORUNSUZ 

ALICISINA ŞİMDİDEN HAYIRLI OLSUN..",HATASIZ VE BOYASIZ FULL M3 GÖRÜNÜMLÜ
"3.16 İ BMW

BEYAZ RENK DÖRT CAM OTOMATİK

ABS ASC

RUHSATA İŞLİ ATİKER SİMİT TÜP

2019 A KADAR MUAYENE

FAR/YAĞMUR /PARK SENSÖRLERİ

ANGEL VE HALOJEN FARLAR

KULELERDE DİREKLERDE İŞLEM YOK

DÖŞEMELERDE TAVANDA YIRTIK YANIK

DEFORME YOK

TAVAN BAGAJ ORJİNAL

PARÇA TAM YADA LOKAL

BOYALI

TRAMER KAYDI. 11.000 TL.-

FİYATI ŞİŞİRİLMEMİŞ ARAÇLARLA TAKAS

OLUR. YÜRÜYEN AKSAMI MÜKEMMEL

EN KÜÇÜK BİR MASRAFI YOK

ARACIMIZ 10.000 TL’DAN

AĞIR HASAR KAYITLIDIR

DEĞİŞEN PARÇASI YOKTUR

AİRBAG AÇMASI YOKTUR.",3.16 İ BMW LPG. OGZ MOTORS BOSTANCI
"

Moderline Paketi Sunrof+Deri ve Kumas Koltuk +MercekLed Zenon Farlar ve Star- Stop İsik paket+patlamaz lastik








Aracimiz Cok Temiz Olup Herseyi Orjinaldir Sadece Arka Sag Camurluk Lokal Boya Haricinde Boya Mevcut Degildir. Sadece Bagaj Kapagi Serviste Degismistir Buna Bagli 18.000 Toplam Hasar Kaydi Vardir. Haricinde Bisey Cikarsa Masraflar bize aittir Aracimiz Cok Temiz Olup Bakimlari Yapilmis Alicisina Hayirli Olsun


Abdulkadir Zahit 05325977875


İsmail zahit 05414374897



",Çok Temiz Dosta Gidecek Masrafsiz 320D F30
"SAHİBİNDEN

2011 E90 LCİ 320D 184HP COMFORT EDİTİON PAKET


OTOMATİK VİTES

112.296 KM

SİYAH RENK

SUNROOF 

ARACI KOSİFLER'DEN ALDIM VE İLK SAHİBİYİM.

12/2018 TARİHİNDE AĞIR BAKIMLARI YAPILDI. ( TRİGER SETİ DEĞİŞTİ VE PERİYODİK BAKIM YAPILDI ). FATURALARI MEVCUT.

TAMPONLARINDA VE SOL KAPIDA UFAK SÜRTMELERDEN DOLAYI BOYA VARDIR.

04/06/2015 TARİHİNDE ÇOK DÜŞÜK HIZDA SADECE ÖN TAMPON SÜRTMELİ KAZA OLDU. TAMPON LOKAL OLARAK BOYANDI. DEĞİŞEN BİR PARÇA OLMAMIŞTIR. BU KAZA TRAMER'DE GÖZÜKMEKTEDİR. BAŞKADA TRAMER KAYDI YOKTUR.

DEĞİŞEN YOK. 

DERİ KOLTUK SEVMEDİĞİM İÇİN KUMAŞ KOLTUKLU MODELİ ALDIM.

ARACIMDA EKSTRA OLARAK

SUNROOF, Bİ-XEON FARLAR, SPOR DİREKSİYON, DİJİTAL ÇİFT TARAFLI KLİMA, OTOMATİK KATLANIR AYNALAR, İÇ VE DIŞ IŞIK PAKETİ, PİYANO BLACK İÇ KAPLAMALAR, DIŞ CHROMLİNE, YAĞMUR SENSÖRÜ, OTOMATİK KARARTMALI DİKİZ AYNALARI VE İÇ AYNA, EDİTİON YAZILI KAPI İÇ ÇITALARI, KÖPEKBALIĞI ANTEN

YEDEK ANAHTARI VE TÜM KULLANIM KILAVUZU KİTAPLARI MEVCUTTUR.",Sahibinden 2011 Bmw 320d 184hp - 112.296km - kosifler çıkışlı
"2. SAHİBİNDEN 

BORUSAN ÇIKIŞLI 

BORUSAN SERVİS BAKIMLI

ORJİNAL KİLOMETRESİNDE

YEDEK ANAHTARI MEVCUTTUR

GERİ GÖRÜŞ KAMERASI

EĞLENCE PAKETİ

GOODYEAR PERFORMANCE RUNFLAT LASTİKLER

BEJ DERİ DÖŞEME

BLUETOOTH TELEFON

FAR YIKAMA

IŞIK PAKET

TEKNİK VE MEKANİK OLARAK EKSİĞİ YOKTUR

 TÜM BAKIMLARI SERVİSİNDE YAPILMIŞTIR​",ZUMRE OTOMOTİVDEN BMW 3.20İ ED
"Aracım Emsallerine göre temiz ve diridir.

Aracım’da 3 Parçada Çizikten dolayı temizlik boyası vardır
Değişensiz

Motor durumu iyi
Yürüründe sorun sıkıntı yoktur
Bakımları vaktinde yapılmıştır

Aracım Sunroof hariç en dolusudur
Deri döşeme,bixenon mercek far,far yıkama,silecek sensör,hız sabitleme,park sensörü sayamadığım özellikleriyle..

ALICISINA HAYIRLI OLSUN",ORJİNAL 2002 E46 KASA 3.16İ BENZİN-LPG
